precinct,year,race,party,candidate,votes
LOGAN,2024,PRESIDENTIAL ELECTORS,Write-In Totals,Write-In Candidate,1
LOGAN,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,62
LOGAN,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,328
LOGAN,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,3
LOGAN,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
LOGAN,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,48
LOGAN,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,335
LOGAN,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,3
LOGAN,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
LOGAN,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
LOGAN,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,51
LOGAN,2024,AUDITOR GENERAL,REP,TIM DEFOOR,329
LOGAN,2024,AUDITOR GENERAL,LIB,REECE SMITH,3
LOGAN,2024,AUDITOR GENERAL,AST,ERIC K ANTON,2
LOGAN,2024,AUDITOR GENERAL,CST,BOB GOODRICH,5
LOGAN,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,51
LOGAN,2024,STATE TREASURER,REP,STACY GARRITY,334
LOGAN,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,1
LOGAN,2024,STATE TREASURER,CST,TROY BOWMAN,5
LOGAN,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,54
LOGAN,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,338
LOGAN,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,45
LOGAN,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,344
MAPLETON,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,36
MAPLETON,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,140
MAPLETON,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,0
MAPLETON,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,3
MAPLETON,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,42
MAPLETON,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,129
MAPLETON,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,4
MAPLETON,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
MAPLETON,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
MAPLETON,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,37
MAPLETON,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,136
MAPLETON,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,2
MAPLETON,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,2
MAPLETON,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,31
MAPLETON,2024,AUDITOR GENERAL,REP,TIM DEFOOR,132
MAPLETON,2024,AUDITOR GENERAL,LIB,REECE SMITH,5
MAPLETON,2024,AUDITOR GENERAL,AST,ERIC K ANTON,3
MAPLETON,2024,AUDITOR GENERAL,CST,BOB GOODRICH,5
MAPLETON,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,31
MAPLETON,2024,STATE TREASURER,REP,STACY GARRITY,137
MAPLETON,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,5
MAPLETON,2024,STATE TREASURER,CST,TROY BOWMAN,0
MAPLETON,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
MAPLETON,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,42
MAPLETON,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,135
MAPLETON,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,32
MAPLETON,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,143
MARKLESBURG,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,33
MARKLESBURG,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,88
MARKLESBURG,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,1
MARKLESBURG,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
MARKLESBURG,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,30
MARKLESBURG,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,85
MARKLESBURG,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,4
MARKLESBURG,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
MARKLESBURG,2024,UNITED STATES SENATOR,CST,MARTY SELKER,0
MARKLESBURG,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,26
MARKLESBURG,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,89
MARKLESBURG,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,2
MARKLESBURG,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,2
MARKLESBURG,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
MARKLESBURG,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,29
MARKLESBURG,2024,AUDITOR GENERAL,REP,TIM DEFOOR,86
MARKLESBURG,2024,AUDITOR GENERAL,LIB,REECE SMITH,2
MARKLESBURG,2024,AUDITOR GENERAL,AST,ERIC K ANTON,1
MARKLESBURG,2024,AUDITOR GENERAL,CST,BOB GOODRICH,2
MARKLESBURG,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,30
MARKLESBURG,2024,STATE TREASURER,REP,STACY GARRITY,86
MARKLESBURG,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,2
MARKLESBURG,2024,STATE TREASURER,CST,TROY BOWMAN,1
MARKLESBURG,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
MARKLESBURG,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,30
MARKLESBURG,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,91
MARKLESBURG,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,30
MARKLESBURG,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,90
MILL CREEK,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,21
MILL CREEK,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,123
MILL CREEK,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,0
MILL CREEK,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
MILL CREEK,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,29
MILL CREEK,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,107
MILL CREEK,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,2
MILL CREEK,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
MILL CREEK,2024,UNITED STATES SENATOR,CST,MARTY SELKER,0
MILL CREEK,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,20
MILL CREEK,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,117
MILL CREEK,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,0
MILL CREEK,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
MILL CREEK,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
MILL CREEK,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,23
MILL CREEK,2024,AUDITOR GENERAL,REP,TIM DEFOOR,115
MILL CREEK,2024,AUDITOR GENERAL,LIB,REECE SMITH,0
MILL CREEK,2024,AUDITOR GENERAL,AST,ERIC K ANTON,0
MILL CREEK,2024,AUDITOR GENERAL,CST,BOB GOODRICH,0
MILL CREEK,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,23
MILL CREEK,2024,STATE TREASURER,REP,STACY GARRITY,114
MILL CREEK,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,0
MILL CREEK,2024,STATE TREASURER,CST,TROY BOWMAN,2
MILL CREEK,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,21
MILL CREEK,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,119
MILL CREEK,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,23
MILL CREEK,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,117
MILLER,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,69
MILLER,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,217
MILLER,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,5
MILLER,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,1
MILLER,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,63
MILLER,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,216
MILLER,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,8
MILLER,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
MILLER,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,61
MILLER,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,218
MILLER,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,7
MILLER,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
MILLER,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
MILLER,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,53
MILLER,2024,AUDITOR GENERAL,REP,TIM DEFOOR,220
MILLER,2024,AUDITOR GENERAL,LIB,REECE SMITH,8
MILLER,2024,AUDITOR GENERAL,AST,ERIC K ANTON,1
MILLER,2024,AUDITOR GENERAL,CST,BOB GOODRICH,5
MILLER,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,52
MILLER,2024,STATE TREASURER,REP,STACY GARRITY,224
MILLER,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,8
MILLER,2024,STATE TREASURER,CST,TROY BOWMAN,3
MILLER,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,62
MILLER,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,225
MILLER,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,Write-In,,2
MILLER,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,63
MILLER,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,224
MORRIS,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,35
MORRIS,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,25
MORRIS,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,2
MORRIS,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,37
MORRIS,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,25
MORRIS,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,34
MORRIS,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,26
MORRIS,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
MORRIS,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,35
MORRIS,2024,AUDITOR GENERAL,REP,TIM DEFOOR,25
MORRIS,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,32
MORRIS,2024,STATE TREASURER,REP,STACY GARRITY,27
MORRIS,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
MORRIS,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,34
MORRIS,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,26
MORRIS,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,31
MORRIS,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,30
MOUNT UNION 1,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,120
MOUNT UNION 1,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,156
MOUNT UNION 1,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,1
MOUNT UNION 1,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,1
MOUNT UNION 1,2024,PRESIDENTIAL ELECTORS,Write-In,,1
MOUNT UNION 1,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,117
MOUNT UNION 1,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,149
MOUNT UNION 1,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,4
MOUNT UNION 1,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
MOUNT UNION 1,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
MOUNT UNION 1,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,108
MOUNT UNION 1,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,153
MOUNT UNION 1,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,4
MOUNT UNION 1,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,4
MOUNT UNION 1,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,107
MOUNT UNION 1,2024,STATE TREASURER,REP,STACY GARRITY,151
MOUNT UNION 1,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,2
MOUNT UNION 1,2024,STATE TREASURER,CST,TROY BOWMAN,3
MOUNT UNION 1,2024,STATE TREASURER,FWD,CHRIS FOSTER,6
MOUNT UNION 1,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,116
MOUNT UNION 1,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,157
MOUNT UNION 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,101
MOUNT UNION 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,169
MOUNT UNION 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,Write-In,,1
MOUNT UNION 2,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,75
MOUNT UNION 2,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,283
MOUNT UNION 2,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,3
MOUNT UNION 2,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
MOUNT UNION 2,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,5
MOUNT UNION 2,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,86
MOUNT UNION 2,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,263
MOUNT UNION 2,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,8
MOUNT UNION 2,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
MOUNT UNION 2,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
MOUNT UNION 2,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,0
MOUNT UNION 2,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,78
MOUNT UNION 2,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,266
MOUNT UNION 2,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,8
MOUNT UNION 2,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,5
MOUNT UNION 2,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
MOUNT UNION 2,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
MOUNT UNION 2,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,0
MOUNT UNION 2,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,81
MOUNT UNION 2,2024,AUDITOR GENERAL,REP,TIM DEFOOR,264
MOUNT UNION 2,2024,AUDITOR GENERAL,LIB,REECE SMITH,5
MOUNT UNION 2,2024,AUDITOR GENERAL,AST,ERIC K ANTON,1
MOUNT UNION 2,2024,AUDITOR GENERAL,CST,BOB GOODRICH,9
MOUNT UNION 2,2024,AUDITOR GENERAL,Write-In,Write-In Totals,0
MOUNT UNION 2,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,77
MOUNT UNION 2,2024,STATE TREASURER,REP,STACY GARRITY,272
MOUNT UNION 2,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,3
MOUNT UNION 2,2024,STATE TREASURER,CST,TROY BOWMAN,3
MOUNT UNION 2,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
MOUNT UNION 2,2024,STATE TREASURER,Write-In,Write-In Totals,0
MOUNT UNION 2,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,86
MOUNT UNION 2,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,272
MOUNT UNION 2,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,Write-In,Write-In Totals,0
MOUNT UNION 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,78
MOUNT UNION 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,279
MOUNT UNION 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,Write-In,Write-In Totals,0
MOUNT UNION 3,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,73
MOUNT UNION 3,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,288
MOUNT UNION 3,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,3
MOUNT UNION 3,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
MOUNT UNION 3,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,0
MOUNT UNION 3,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,80
MOUNT UNION 3,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,269
MOUNT UNION 3,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,6
MOUNT UNION 3,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
MOUNT UNION 3,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
MOUNT UNION 3,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,0
MOUNT UNION 3,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,68
MOUNT UNION 3,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,272
MOUNT UNION 3,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,4
MOUNT UNION 3,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,2
MOUNT UNION 3,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
MOUNT UNION 3,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
MOUNT UNION 3,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,0
MOUNT UNION 3,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,69
MOUNT UNION 3,2024,AUDITOR GENERAL,REP,TIM DEFOOR,273
MOUNT UNION 3,2024,AUDITOR GENERAL,LIB,REECE SMITH,5
MOUNT UNION 3,2024,AUDITOR GENERAL,AST,ERIC K ANTON,0
MOUNT UNION 3,2024,AUDITOR GENERAL,CST,BOB GOODRICH,6
MOUNT UNION 3,2024,AUDITOR GENERAL,Write-In,Write-In Totals,0
MOUNT UNION 3,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,71
MOUNT UNION 3,2024,STATE TREASURER,REP,STACY GARRITY,271
MOUNT UNION 3,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,6
MOUNT UNION 3,2024,STATE TREASURER,CST,TROY BOWMAN,3
MOUNT UNION 3,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
MOUNT UNION 3,2024,STATE TREASURER,Write-In,Write-In Totals,0
MOUNT UNION 3,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,78
MOUNT UNION 3,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,276
MOUNT UNION 3,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,Write-In,Write-In Totals,0
MOUNT UNION 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,64
MOUNT UNION 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,288
MOUNT UNION 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,Write-In,Write-In Totals,1
ONEIDA,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,73
ONEIDA,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,47
ONEIDA,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,1
ONEIDA,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
ONEIDA,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,0
ONEIDA,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,67
ONEIDA,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,51
ONEIDA,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,1
ONEIDA,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
ONEIDA,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
ONEIDA,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,0
ONEIDA,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,65
ONEIDA,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,52
ONEIDA,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,2
ONEIDA,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,0
ONEIDA,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
ONEIDA,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
ONEIDA,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,0
ONEIDA,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,66
ONEIDA,2024,AUDITOR GENERAL,REP,TIM DEFOOR,52
ONEIDA,2024,AUDITOR GENERAL,LIB,REECE SMITH,2
ONEIDA,2024,AUDITOR GENERAL,AST,ERIC K ANTON,0
ONEIDA,2024,AUDITOR GENERAL,CST,BOB GOODRICH,1
ONEIDA,2024,AUDITOR GENERAL,Write-In,Write-In Totals,0
ONEIDA,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,62
ONEIDA,2024,STATE TREASURER,REP,STACY GARRITY,56
ONEIDA,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,2
ONEIDA,2024,STATE TREASURER,CST,TROY BOWMAN,0
ONEIDA,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
ONEIDA,2024,STATE TREASURER,Write-In,Write-In Totals,1
ONEIDA,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,68
ONEIDA,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,53
ONEIDA,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,Write-In,Write-In Totals,0
ONEIDA,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,66
ONEIDA,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,53
ONEIDA,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,Write-In,Write-In Totals,2
ORBISONIA,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,5
ORBISONIA,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,13
ORBISONIA,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,0
ORBISONIA,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
ORBISONIA,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,6
ORBISONIA,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,12
ORBISONIA,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,0
ORBISONIA,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
ORBISONIA,2024,UNITED STATES SENATOR,CST,MARTY SELKER,0
ORBISONIA,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,6
ORBISONIA,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,12
ORBISONIA,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,0
ORBISONIA,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,0
ORBISONIA,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,0
ORBISONIA,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
ORBISONIA,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,6
ORBISONIA,2024,AUDITOR GENERAL,REP,TIM DEFOOR,12
ORBISONIA,2024,AUDITOR GENERAL,LIB,REECE SMITH,0
ORBISONIA,2024,AUDITOR GENERAL,AST,ERIC K ANTON,0
ORBISONIA,2024,AUDITOR GENERAL,CST,BOB GOODRICH,0
ORBISONIA,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,6
ORBISONIA,2024,STATE TREASURER,REP,STACY GARRITY,12
ORBISONIA,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,0
ORBISONIA,2024,STATE TREASURER,CST,TROY BOWMAN,0
ORBISONIA,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
ORBISONIA,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,6
ORBISONIA,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,12
ORBISONIA,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,4
ORBISONIA,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,14
PENN,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,129
PENN,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,588
