precinct,year,race,party,candidate,votes
PENN TWP WEST,2024,UNITED STATES SENATOR,LIBERTARIAN,JOHN C THOMAS,30
PENN TWP WEST,2024,UNITED STATES SENATOR,GREEN,LEILA HAZOU,9
PENN TWP WEST,2024,UNITED STATES SENATOR,INDEPENDENT,MARTY SELKER,6
PENN TWP WEST,2024,ATTORNEY GENERAL,REPUBLICAN,DAVE SUNDAY,1201
PENN TWP WEST,2024,ATTORNEY GENERAL,DEMOCRATIC,EUGENE DEPASQUALE,408
PENN TWP WEST,2024,ATTORNEY GENERAL,INDEPENDENT,ROBERT COWBURN,27
PENN TWP WEST,2024,ATTORNEY GENERAL,GREEN,JUSTIN L MAGILL,10
PENN TWP WEST,2024,ATTORNEY GENERAL,LIBERTARIAN,RICHARD L WEISS,7
PENN TWP WEST,2024,ATTORNEY GENERAL,INDEPENDENT,ERIC L SETTLE,2
PENN TWP WEST,2024,AUDITOR GENERAL,REPUBLICAN,TIM DEFOOR,1211
PENN TWP WEST,2024,AUDITOR GENERAL,DEMOCRATIC,MALCOLM KENYATTA,376
PENN TWP WEST,2024,AUDITOR GENERAL,LIBERTARIAN,REECE SMITH,27
PENN TWP WEST,2024,AUDITOR GENERAL,GREEN,BOB GOODRICH,16
PENN TWP WEST,2024,AUDITOR GENERAL,INDEPENDENT,ERIC K ANTON,8
PENN TWP WEST,2024,STATE TREASURER,REPUBLICAN,STACY GARRITY,1218
PENN TWP WEST,2024,STATE TREASURER,DEMOCRATIC,ERIN MCCLELLAND,381
PENN TWP WEST,2024,STATE TREASURER,LIBERTARIAN,NICKOLAS CIESIELSKI,26
PENN TWP WEST,2024,STATE TREASURER,GREEN,TROY BOWMAN,11
PENN TWP WEST,2024,STATE TREASURER,INDEPENDENT,CHRIS FOSTER,4
PENN TWP WEST,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,REPUBLICAN,MIKE KELLY,1268
PENN TWP WEST,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,DEMOCRATIC,PRESTON NOURI,380
PENN TWP WEST,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,REPUBLICAN,SCOTT E HUTCHINSON,1376
PENN TWP WEST,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 8TH LEGISLATIVE DISTRICT,REPUBLICAN,AARON BERNSTINE,1370
SLIPPERY ROCK TWP,2024,PRESIDENTIAL ELECTORS,REPUBLICAN,DONALD J TRUMP,1417
SLIPPERY ROCK TWP,2024,PRESIDENTIAL ELECTORS,DEMOCRATIC,KAMALA D HARRIS,832
SLIPPERY ROCK TWP,2024,PRESIDENTIAL ELECTORS,LIBERTARIAN,CHASE OLIVER,8
SLIPPERY ROCK TWP,2024,PRESIDENTIAL ELECTORS,GREEN,JILL STEIN,8
SLIPPERY ROCK TWP,2024,UNITED STATES SENATOR,REPUBLICAN,DAVE MCCORMICK,1364
SLIPPERY ROCK TWP,2024,UNITED STATES SENATOR,DEMOCRATIC,ROBERT P CASEY JR,834
SLIPPERY ROCK TWP,2024,UNITED STATES SENATOR,LIBERTARIAN,JOHN C THOMAS,28
SLIPPERY ROCK TWP,2024,UNITED STATES SENATOR,GREEN,LEILA HAZOU,19
SLIPPERY ROCK TWP,2024,UNITED STATES SENATOR,INDEPENDENT,MARTY SELKER,9
SLIPPERY ROCK TWP,2024,ATTORNEY GENERAL,REPUBLICAN,DAVE SUNDAY,1368
SLIPPERY ROCK TWP,2024,ATTORNEY GENERAL,DEMOCRATIC,EUGENE DEPASQUALE,775
SLIPPERY ROCK TWP,2024,ATTORNEY GENERAL,LIBERTARIAN,ROBERT COWBURN,37
SLIPPERY ROCK TWP,2024,ATTORNEY GENERAL,GREEN,RICHARD L WEISS,24
SLIPPERY ROCK TWP,2024,ATTORNEY GENERAL,INDEPENDENT,JUSTIN L MAGILL,14
SLIPPERY ROCK TWP,2024,ATTORNEY GENERAL,INDEPENDENT,ERIC L SETTLE,2
SLIPPERY ROCK TWP,2024,AUDITOR GENERAL,TIM DEFOOR,TIM DEFOOR,1376
SLIPPERY ROCK TWP,2024,AUDITOR GENERAL,MALCOLM KENYATTA,MALCOLM KENYATTA,748
SLIPPERY ROCK TWP,2024,AUDITOR GENERAL,REECE SMITH,REECE SMITH,51
SLIPPERY ROCK TWP,2024,AUDITOR GENERAL,BOB GOODRICH,BOB GOODRICH,21
SLIPPERY ROCK TWP,2024,AUDITOR GENERAL,ERIC K ANTON,ERIC K ANTON,9
SLIPPERY ROCK TWP,2024,STATE TREASURER,STACY GARRITY,STACY GARRITY,1408
SLIPPERY ROCK TWP,2024,STATE TREASURER,ERIN MCCLELLAND,ERIN MCCLELLAND,730
SLIPPERY ROCK TWP,2024,STATE TREASURER,NICKOLAS CIESIELSKI,NICKOLAS CIESIELSKI,42
SLIPPERY ROCK TWP,2024,STATE TREASURER,TROY BOWMAN,TROY BOWMAN,16
SLIPPERY ROCK TWP,2024,STATE TREASURER,CHRIS FOSTER,CHRIS FOSTER,12
SLIPPERY ROCK TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,MIKE KELLY,MIKE KELLY,1418
SLIPPERY ROCK TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,PRESTON NOURI,PRESTON NOURI,802
SLIPPERY ROCK TWP,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,SCOTT E HUTCHINSON,SCOTT E HUTCHINSON,1739
SLIPPERY ROCK TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 17TH LEGISLATIVE DISTRICT,TIM BONNER,TIM BONNER,1750
SUMMIT TWP NORTH,2024,PRESIDENTIAL ELECTORS,DONALD J TRUMP,DONALD J TRUMP,783
SUMMIT TWP NORTH,2024,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,KAMALA D HARRIS,242
SUMMIT TWP NORTH,2024,PRESIDENTIAL ELECTORS,CHASE OLIVER,CHASE OLIVER,3
SUMMIT TWP NORTH,2024,PRESIDENTIAL ELECTORS,JILL STEIN,JILL STEIN,1
SUMMIT TWP NORTH,2024,UNITED STATES SENATOR,DAVE MCCORMICK,DAVE MCCORMICK,744
SUMMIT TWP NORTH,2024,UNITED STATES SENATOR,ROBERT P CASEY JR,ROBERT P CASEY JR,258
SUMMIT TWP NORTH,2024,UNITED STATES SENATOR,JOHN C THOMAS,JOHN C THOMAS,16
SUMMIT TWP NORTH,2024,UNITED STATES SENATOR,MARTY SELKER,MARTY SELKER,6
SUMMIT TWP NORTH,2024,UNITED STATES SENATOR,LEILA HAZOU,LEILA HAZOU,4
SUMMIT TWP NORTH,2024,ATTORNEY GENERAL,DAVE SUNDAY,DAVE SUNDAY,735
SUMMIT TWP NORTH,2024,ATTORNEY GENERAL,EUGENE DEPASQUALE,EUGENE DEPASQUALE,232
SUMMIT TWP NORTH,2024,ATTORNEY GENERAL,JUSTIN L MAGILL,JUSTIN L MAGILL,17
SUMMIT TWP NORTH,2024,ATTORNEY GENERAL,ROBERT COWBURN,ROBERT COWBURN,15
SUMMIT TWP NORTH,2024,ATTORNEY GENERAL,RICHARD L WEISS,RICHARD L WEISS,11
SUMMIT TWP NORTH,2024,AUDITOR GENERAL,TIM DEFOOR,TIM DEFOOR,755
SUMMIT TWP NORTH,2024,AUDITOR GENERAL,MALCOLM KENYATTA,MALCOLM KENYATTA,209
SUMMIT TWP NORTH,2024,AUDITOR GENERAL,REECE SMITH,REECE SMITH,21
SUMMIT TWP NORTH,2024,AUDITOR GENERAL,BOB GOODRICH,BOB GOODRICH,15
SUMMIT TWP NORTH,2024,AUDITOR GENERAL,ERIC K ANTON,ERIC K ANTON,5
SUMMIT TWP NORTH,2024,STATE TREASURER,STACY GARRITY,STACY GARRITY,762
SUMMIT TWP NORTH,2024,STATE TREASURER,ERIN MCCLELLAND,ERIN MCCLELLAND,220
SUMMIT TWP NORTH,2024,STATE TREASURER,NICKOLAS CIESIELSKI,NICKOLAS CIESIELSKI,17
SUMMIT TWP NORTH,2024,STATE TREASURER,TROY BOWMAN,TROY BOWMAN,10
SUMMIT TWP NORTH,2024,STATE TREASURER,CHRIS FOSTER,CHRIS FOSTER,3
SUMMIT TWP NORTH,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,MIKE KELLY,MIKE KELLY,783
SUMMIT TWP NORTH,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,PRESTON NOURI,PRESTON NOURI,232
SUMMIT TWP NORTH,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,SCOTT E HUTCHINSON,SCOTT E HUTCHINSON,854
SUMMIT TWP NORTH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE DISTRICT,MARCI MUSTELLO,MARCI MUSTELLO,852
SUMMIT TWP NORTH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE DISTRICT,JUSTIN KONCHAR,JUSTIN KONCHAR,94
SUMMIT TWP SOUTH,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,1170
SUMMIT TWP SOUTH,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,354
SUMMIT TWP SOUTH,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,6
SUMMIT TWP SOUTH,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,5
SUMMIT TWP SOUTH,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,1115
SUMMIT TWP SOUTH,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,389
SUMMIT TWP SOUTH,2024,UNITED STATES SENATOR,,JOHN C THOMAS,15
SUMMIT TWP SOUTH,2024,UNITED STATES SENATOR,,LEILA HAZOU,6
SUMMIT TWP SOUTH,2024,UNITED STATES SENATOR,,MARTY SELKER,6
SUMMIT TWP SOUTH,2024,ATTORNEY GENERAL,,DAVE SUNDAY,1134
SUMMIT TWP SOUTH,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,331
SUMMIT TWP SOUTH,2024,ATTORNEY GENERAL,,ROBERT COWBURN,25
SUMMIT TWP SOUTH,2024,ATTORNEY GENERAL,,RICHARD L WEISS,10
SUMMIT TWP SOUTH,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,6
SUMMIT TWP SOUTH,2024,ATTORNEY GENERAL,,ERIC L SETTLE,3
SUMMIT TWP SOUTH,2024,AUDITOR GENERAL,,TIM DEFOOR,1123
SUMMIT TWP SOUTH,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,319
SUMMIT TWP SOUTH,2024,AUDITOR GENERAL,,REECE SMITH,34
SUMMIT TWP SOUTH,2024,AUDITOR GENERAL,,BOB GOODRICH,20
SUMMIT TWP SOUTH,2024,AUDITOR GENERAL,,ERIC K ANTON,5
SUMMIT TWP SOUTH,2024,STATE TREASURER,,STACY GARRITY,1147
SUMMIT TWP SOUTH,2024,STATE TREASURER,,ERIN MCCLELLAND,324
SUMMIT TWP SOUTH,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,17
SUMMIT TWP SOUTH,2024,STATE TREASURER,,TROY BOWMAN,10
SUMMIT TWP SOUTH,2024,STATE TREASURER,,CHRIS FOSTER,4
SUMMIT TWP SOUTH,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,1189
SUMMIT TWP SOUTH,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,334
SUMMIT TWP SOUTH,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,,SCOTT E HUTCHINSON,1281
SUMMIT TWP SOUTH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE DISTRICT,,MARCI MUSTELLO,1263
SUMMIT TWP SOUTH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE DISTRICT,,JUSTIN KONCHAR,150
VENANGO TWP,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,393
VENANGO TWP,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,82
VENANGO TWP,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,5
VENANGO TWP,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,1
VENANGO TWP,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,374
VENANGO TWP,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,90
VENANGO TWP,2024,UNITED STATES SENATOR,,JOHN C THOMAS,6
VENANGO TWP,2024,UNITED STATES SENATOR,,MARTY SELKER,4
VENANGO TWP,2024,UNITED STATES SENATOR,,LEILA HAZOU,2
VENANGO TWP,2024,ATTORNEY GENERAL,,DAVE SUNDAY,360
VENANGO TWP,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,87
VENANGO TWP,2024,ATTORNEY GENERAL,,ROBERT COWBURN,11
VENANGO TWP,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,7
VENANGO TWP,2024,ATTORNEY GENERAL,,RICHARD L WEISS,3
VENANGO TWP,2024,ATTORNEY GENERAL,,ERIC L SETTLE,2
VENANGO TWP,2024,AUDITOR GENERAL,,TIM DEFOOR,374
VENANGO TWP,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,78
VENANGO TWP,2024,AUDITOR GENERAL,,REECE SMITH,11
VENANGO TWP,2024,AUDITOR GENERAL,,BOB GOODRICH,6
VENANGO TWP,2024,AUDITOR GENERAL,,ERIC K ANTON,2
VENANGO TWP,2024,STATE TREASURER,,STACY GARRITY,375
VENANGO TWP,2024,STATE TREASURER,,ERIN MCCLELLAND,75
VENANGO TWP,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,11
VENANGO TWP,2024,STATE TREASURER,,TROY BOWMAN,9
VENANGO TWP,2024,STATE TREASURER,,CHRIS FOSTER,1
VENANGO TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,392
VENANGO TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,81
VENANGO TWP,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,,SCOTT E HUTCHINSON,428
VENANGO TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 17TH LEGISLATIVE DISTRICT,,TIM BONNER,424
WASHINGTON TWP,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,584
WASHINGTON TWP,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,127
WASHINGTON TWP,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,5
WASHINGTON TWP,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,0
WASHINGTON TWP,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,561
WASHINGTON TWP,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,142
WASHINGTON TWP,2024,UNITED STATES SENATOR,,JOHN C THOMAS,12
WASHINGTON TWP,2024,UNITED STATES SENATOR,,LEILA HAZOU,1
WASHINGTON TWP,2024,UNITED STATES SENATOR,,MARTY SELKER,1
WASHINGTON TWP,2024,ATTORNEY GENERAL,,DAVE SUNDAY,561
WASHINGTON TWP,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,125
WASHINGTON TWP,2024,ATTORNEY GENERAL,,ROBERT COWBURN,8
WASHINGTON TWP,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,7
WASHINGTON TWP,2024,ATTORNEY GENERAL,,RICHARD L WEISS,5
WASHINGTON TWP,2024,ATTORNEY GENERAL,,ERIC L SETTLE,0
WASHINGTON TWP,2024,AUDITOR GENERAL,,TIM DEFOOR,558
WASHINGTON TWP,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,117
WASHINGTON TWP,2024,AUDITOR GENERAL,,REECE SMITH,17
WASHINGTON TWP,2024,AUDITOR GENERAL,,BOB GOODRICH,7
WASHINGTON TWP,2024,AUDITOR GENERAL,,ERIC K ANTON,5
WASHINGTON TWP,2024,STATE TREASURER,,STACY GARRITY,568
WASHINGTON TWP,2024,STATE TREASURER,,ERIN MCCLELLAND,113
WASHINGTON TWP,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,14
WASHINGTON TWP,2024,STATE TREASURER,,TROY BOWMAN,7
WASHINGTON TWP,2024,STATE TREASURER,,CHRIS FOSTER,3
WASHINGTON TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,593
WASHINGTON TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,117
WASHINGTON TWP,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,,SCOTT E HUTCHINSON,625
WASHINGTON TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 17TH LEGISLATIVE DISTRICT,,TIM BONNER,631
WINFIELD TWP,2024,PRESIDENTIAL ELECTORS,DONALD J TRUMP,DONALD J TRUMP,1668
WINFIELD TWP,2024,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,KAMALA D HARRIS,545
WINFIELD TWP,2024,PRESIDENTIAL ELECTORS,CHASE OLIVER,CHASE OLIVER,9
WINFIELD TWP,2024,PRESIDENTIAL ELECTORS,JILL STEIN,JILL STEIN,6
WINFIELD TWP,2024,UNITED STATES SENATOR,DAVE MCCORMICK,DAVE MCCORMICK,1641
WINFIELD TWP,2024,UNITED STATES SENATOR,ROBERT P CASEY JR,ROBERT P CASEY JR,548
WINFIELD TWP,2024,UNITED STATES SENATOR,JOHN C THOMAS,JOHN C THOMAS,22
WINFIELD TWP,2024,UNITED STATES SENATOR,MARTY SELKER,MARTY SELKER,6
WINFIELD TWP,2024,UNITED STATES SENATOR,LEILA HAZOU,LEILA HAZOU,5
WINFIELD TWP,2024,ATTORNEY GENERAL,DAVE SUNDAY,DAVE SUNDAY,1638
WINFIELD TWP,2024,ATTORNEY GENERAL,EUGENE DEPASQUALE,EUGENE DEPASQUALE,518
WINFIELD TWP,2024,ATTORNEY GENERAL,ROBERT COWBURN,ROBERT COWBURN,23
WINFIELD TWP,2024,ATTORNEY GENERAL,JUSTIN L MAGILL,JUSTIN L MAGILL,12
WINFIELD TWP,2024,ATTORNEY GENERAL,RICHARD L WEISS,RICHARD L WEISS,5
WINFIELD TWP,2024,ATTORNEY GENERAL,ERIC L SETTLE,ERIC L SETTLE,1
WINFIELD TWP,2024,AUDITOR GENERAL,TIM DEFOOR,TIM DEFOOR,1653
WINFIELD TWP,2024,AUDITOR GENERAL,MALCOLM KENYATTA,MALCOLM KENYATTA,470
WINFIELD TWP,2024,AUDITOR GENERAL,REECE SMITH,REECE SMITH,36
WINFIELD TWP,2024,AUDITOR GENERAL,BOB GOODRICH,BOB GOODRICH,16
WINFIELD TWP,2024,AUDITOR GENERAL,ERIC K ANTON,ERIC K ANTON,6
WINFIELD TWP,2024,STATE TREASURER,STACY GARRITY,STACY GARRITY,1681
WINFIELD TWP,2024,STATE TREASURER,ERIN MCCLELLAND,ERIN MCCLELLAND,465
WINFIELD TWP,2024,STATE TREASURER,NICKOLAS CIESIELSKI,NICKOLAS CIESIELSKI,25
WINFIELD TWP,2024,STATE TREASURER,TROY BOWMAN,TROY BOWMAN,12
WINFIELD TWP,2024,STATE TREASURER,CHRIS FOSTER,CHRIS FOSTER,5
WINFIELD TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,MIKE KELLY,MIKE KELLY,1716
WINFIELD TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,PRESTON NOURI,PRESTON NOURI,489
WINFIELD TWP,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,SCOTT E HUTCHINSON,SCOTT E HUTCHINSON,1862
WINFIELD TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE DISTRICT,MARCI MUSTELLO,MARCI MUSTELLO,1814
WINFIELD TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE DISTRICT,JUSTIN KONCHAR,JUSTIN KONCHAR,209
WORTH TWP,2024,PRESIDENTIAL ELECTORS,DONALD J TRUMP,DONALD J TRUMP,709
WORTH TWP,2024,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,KAMALA D HARRIS,216
WORTH TWP,2024,PRESIDENTIAL ELECTORS,CHASE OLIVER,CHASE OLIVER,4
WORTH TWP,2024,PRESIDENTIAL ELECTORS,JILL STEIN,JILL STEIN,3
WORTH TWP,2024,UNITED STATES SENATOR,DAVE MCCORMICK,DAVE MCCORMICK,689
WORTH TWP,2024,UNITED STATES SENATOR,ROBERT P CASEY JR,ROBERT P CASEY JR,216
WORTH TWP,2024,UNITED STATES SENATOR,JOHN C THOMAS,JOHN C THOMAS,17
WORTH TWP,2024,UNITED STATES SENATOR,MARTY SELKER,MARTY SELKER,6
WORTH TWP,2024,UNITED STATES SENATOR,LEILA HAZOU,LEILA HAZOU,4
WORTH TWP,2024,ATTORNEY GENERAL,DAVE SUNDAY,DAVE SUNDAY,697
WORTH TWP,2024,ATTORNEY GENERAL,EUGENE DEPASQUALE,EUGENE DEPASQUALE,197
WORTH TWP,2024,ATTORNEY GENERAL,ROBERT COWBURN,ROBERT COWBURN,18
WORTH TWP,2024,ATTORNEY GENERAL,JUSTIN L MAGILL,JUSTIN L MAGILL,5
WORTH TWP,2024,ATTORNEY GENERAL,RICHARD L WEISS,RICHARD L WEISS,4
WORTH TWP,2024,ATTORNEY GENERAL,ERIC L SETTLE,ERIC L SETTLE,2
WORTH TWP,2024,AUDITOR GENERAL,,TIM DEFOOR,699
WORTH TWP,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,192
WORTH TWP,2024,AUDITOR GENERAL,,REECE SMITH,19
WORTH TWP,2024,AUDITOR GENERAL,,BOB GOODRICH,10
WORTH TWP,2024,AUDITOR GENERAL,,ERIC K ANTON,1
WORTH TWP,2024,STATE TREASURER,,STACY GARRITY,699
WORTH TWP,2024,STATE TREASURER,,ERIN MCCLELLAND,192
WORTH TWP,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,17
WORTH TWP,2024,STATE TREASURER,,TROY BOWMAN,10
WORTH TWP,2024,STATE TREASURER,,CHRIS FOSTER,2
WORTH TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,722
WORTH TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,202
WORTH TWP,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,,SCOTT E HUTCHINSON,778
WORTH TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 8TH LEGISLATIVE DISTRICT,,AARON BERNSTINE,780
BRUIN BORO,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,180
BRUIN BORO,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,21
BRUIN BORO,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,2
BRUIN BORO,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,1
BRUIN BORO,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,175
BRUIN BORO,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,24
BRUIN BORO,2024,UNITED STATES SENATOR,,JOHN C THOMAS,2
BRUIN BORO,2024,UNITED STATES SENATOR,,LEILA HAZOU,2
BRUIN BORO,2024,UNITED STATES SENATOR,,MARTY SELKER,2
BRUIN BORO,2024,ATTORNEY GENERAL,,DAVE SUNDAY,169
BRUIN BORO,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,26
BRUIN BORO,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,4
BRUIN BORO,2024,ATTORNEY GENERAL,,ERIC L SETTLE,2
BRUIN BORO,2024,ATTORNEY GENERAL,,ROBERT COWBURN,1
BRUIN BORO,2024,ATTORNEY GENERAL,,RICHARD L WEISS,1
BRUIN BORO,2024,AUDITOR GENERAL,,TIM DEFOOR,171
BRUIN BORO,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,23
BRUIN BORO,2024,AUDITOR GENERAL,,REECE SMITH,3
BRUIN BORO,2024,AUDITOR GENERAL,,ERIC K ANTON,3
BRUIN BORO,2024,AUDITOR GENERAL,,BOB GOODRICH,2
BRUIN BORO,2024,STATE TREASURER,,STACY GARRITY,172
BRUIN BORO,2024,STATE TREASURER,,ERIN MCCLELLAND,19
BRUIN BORO,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,6
BRUIN BORO,2024,STATE TREASURER,,TROY BOWMAN,4
BRUIN BORO,2024,STATE TREASURER,,CHRIS FOSTER,2
BRUIN BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,180
BRUIN BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,25
BRUIN BORO,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,,SCOTT E HUTCHINSON,192
BRUIN BORO,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 17TH LEGISLATIVE DISTRICT,,TIM BONNER,188
CALLERY BORO,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,146
CALLERY BORO,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,61
CALLERY BORO,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,0
CALLERY BORO,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,0
CALLERY BORO,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,147
CALLERY BORO,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,60
CALLERY BORO,2024,UNITED STATES SENATOR,,JOHN C THOMAS,1
CALLERY BORO,2024,UNITED STATES SENATOR,,LEILA HAZOU,1
CALLERY BORO,2024,UNITED STATES SENATOR,,MARTY SELKER,0
CALLERY BORO,2024,ATTORNEY GENERAL,,DAVE SUNDAY,140
CALLERY BORO,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,62
CALLERY BORO,2024,ATTORNEY GENERAL,,ROBERT COWBURN,2
CALLERY BORO,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,2
CALLERY BORO,2024,ATTORNEY GENERAL,,RICHARD L WEISS,1
CALLERY BORO,2024,ATTORNEY GENERAL,,ERIC L SETTLE,1
CALLERY BORO,2024,AUDITOR GENERAL,,TIM DEFOOR,137
CALLERY BORO,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,63
CALLERY BORO,2024,AUDITOR GENERAL,,BOB GOODRICH,4
CALLERY BORO,2024,AUDITOR GENERAL,,REECE SMITH,3
CALLERY BORO,2024,AUDITOR GENERAL,,ERIC K ANTON,0
CALLERY BORO,2024,STATE TREASURER,,STACY GARRITY,148
CALLERY BORO,2024,STATE TREASURER,,ERIN MCCLELLAND,53
CALLERY BORO,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,2
CALLERY BORO,2024,STATE TREASURER,,TROY BOWMAN,1
CALLERY BORO,2024,STATE TREASURER,,CHRIS FOSTER,1
CALLERY BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,146
CALLERY BORO,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,65
